Transaction_ID,Guest_ID,Cabin_Number,Transaction_Date,Transaction_Time,Category,Description,Venue,Quantity,Unit_Price,Amount,Service_Charge,Total,Status,Reference_ID,Posted_By,Notes
TXN00002588,G100149,6383,2026-05-17,16:02:08,Gratuity,Daily Gratuity,Auto-Charge,4,18,72,0,72,Pending,,System,
TXN00002589,G100149,6383,2026-08-23,14:47:23,Spa,Mani-Pedi Combo,Serenity Spa,3,99,297,53.46,350.46,Pending,,System,
TXN00002590,G100149,6383,2026-08-06,15:57:56,Beverage,Champagne - Glass,Champagne Bar,2,22,44,7.92,51.92,Pending,,System,
TXN00002591,G100149,6383,2026-06-24,14:33:20,Spa,Hot Stone Massage,Serenity Spa,1,209,209,37.62,246.62,Pending,,System,
TXN00002592,G100149,6383,2026-08-07,11:20:47,Spa,Facial Treatment,Serenity Spa,2,199,398,71.64,469.64,Pending,,System,
TXN00002593,G100149,6383,2026-08-21,10:35:54,Shopping,Gold Pendant,Jewelry Store,2,189,378,0,378,Pending,,System,
TXN00002594,G100149,6383,2026-08-08,07:12:09,Shopping,Ship Model,Gift Shop,3,49.99,149.97,0,149.97,Pending,,System,
TXN00002595,G100149,6383,2026-05-01,13:11:02,Shopping,Perfume,Duty Free,2,79,158,0,158,Pending,,System,
TXN00002596,G100102,5931,2026-06-23,11:45:29,Spa,Deep Tissue Massage,Serenity Spa,3,189,567,102.06,669.06,Pending,,System,
TXN00002597,G100102,5931,2026-08-07,09:57:59,Communication,WiFi - Social Day,Guest Services,3,15,45,0,45,Pending,,System,
TXN00002598,G100102,5931,2026-08-22,07:28:22,Shopping,Ship Model,Gift Shop,2,49.99,99.98,0,99.98,Pending,,System,
TXN00002599,G100102,5931,2026-09-08,21:29:31,Excursion,Shore Excursion,Shore Excursions,1,89,89,0,89,Pending,,System,
TXN00002600,G100102,5931,2026-05-16,10:07:22,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00002601,G100102,5931,2026-05-11,12:55:18,Beverage,Cocktail - Mojito,Pool Bar,2,14,28,5.04,33.04,Pending,,System,
TXN00002602,G100102,5931,2026-06-03,11:47:32,Spa,Facial Treatment,Serenity Spa,1,199,199,35.82,234.82,Pending,,System,
TXN00002603,G100102,5931,2026-06-26,12:37:00,Communication,WiFi - Streaming Day,Guest Services,1,25,25,0,25,Pending,,System,
TXN00002604,G100102,5931,2026-08-30,11:26:58,Excursion,Shore Excursion Premium,Shore Excursions,1,149,149,0,149,Pending,,System,
TXN00002605,G100102,5931,2026-05-07,13:49:31,Entertainment,Photo Package,Photo Studio,2,149,298,0,298,Pending,,System,
TXN00002606,G100102,5931,2026-05-12,16:01:18,Shopping,Logo T-Shirt,Gift Shop,3,34.99,104.97,0,104.97,Pending,,System,
TXN00002607,G100102,5931,2026-05-19,18:23:37,Shopping,Gold Pendant,Jewelry Store,3,189,567,0,567,Pending,,System,
TXN00002608,G100102,5931,2026-05-15,16:09:01,Communication,WiFi - Streaming Voyage,Guest Services,2,149,298,0,298,Pending,,System,
TXN00002609,G100102,5931,2026-05-08,20:53:45,Spa,Facial Treatment,Serenity Spa,2,199,398,71.64,469.64,Pending,,System,
TXN00002610,G100102,5931,2026-08-18,20:40:17,Spa,Deep Tissue Massage,Serenity Spa,1,189,189,34.02,223.02,Pending,,System,
TXN00002611,G100102,5931,2026-09-17,06:21:02,Beverage,Premium Wine - Glass,Wine Bar,3,18,54,9.72,63.72,Pending,,System,
TXN00002612,G100102,5931,2026-08-11,16:46:46,Communication,WiFi - Streaming Voyage,Guest Services,1,149,149,0,149,Pending,,System,
TXN00002613,G100102,5931,2026-09-10,10:13:55,Gratuity,Daily Gratuity,Auto-Charge,4,18,72,0,72,Pending,,System,
TXN00002614,G100102,5931,2026-04-30,15:20:51,Beverage,Cocktail - Mojito,Pool Bar,2,14,28,5.04,33.04,Pending,,System,
TXN00002615,G100102,5931,2026-05-02,08:35:38,Communication,WiFi - Streaming Day,Guest Services,1,25,25,0,25,Pending,,System,
TXN00002616,G100102,5931,2026-07-24,08:25:16,Shopping,Gold Pendant,Jewelry Store,3,189,567,0,567,Pending,,System,
TXN00002617,G100102,5931,2026-06-02,13:49:55,Excursion,Shore Excursion,Shore Excursions,1,89,89,0,89,Pending,,System,
TXN00002618,G100102,5931,2026-07-29,08:01:54,Excursion,Shore Excursion Group,Shore Excursions,2,69,138,0,138,Pending,,System,
TXN00002619,G100102,5931,2026-06-10,11:24:49,Shopping,Ship Model,Gift Shop,1,49.99,49.99,0,49.99,Pending,,System,
TXN00002620,G100102,5931,2026-07-30,15:41:48,Communication,WiFi - Streaming Voyage,Guest Services,3,149,447,0,447,Pending,,System,
TXN00002621,G100102,5931,2026-05-27,09:19:31,Communication,WiFi - Streaming Day,Guest Services,3,25,75,0,75,Pending,,System,
TXN00002622,G100102,5931,2026-08-06,15:57:43,Shopping,Ship Model,Gift Shop,2,49.99,99.98,0,99.98,Pending,,System,
TXN00002623,G100102,5931,2026-09-19,10:22:42,Beverage,Cocktail - Margarita,Pool Bar,2,14,28,5.04,33.04,Pending,,System,
TXN00002624,G100102,5931,2026-05-12,17:32:12,Entertainment,Casino Credits,Casino,3,100,300,0,300,Pending,,System,
TXN00002625,G100102,5931,2026-08-21,20:56:24,Dining,Specialty Dining Cover,Le Bistro,3,49,147,26.46,173.46,Pending,,System,
TXN00002626,G100102,5931,2026-08-17,14:36:38,Communication,WiFi - Streaming Day,Guest Services,1,25,25,0,25,Pending,,System,
TXN00002627,G100102,5931,2026-08-04,08:48:27,Dining,Specialty Dining Cover,Le Bistro,3,49,147,26.46,173.46,Pending,,System,
TXN00002628,G100102,5931,2026-07-21,11:27:40,Shopping,Perfume,Duty Free,2,79,158,0,158,Pending,,System,
TXN00002629,G100102,5931,2026-08-05,08:02:32,Communication,WiFi - Streaming Voyage,Guest Services,1,149,149,0,149,Pending,,System,
TXN00002630,G100102,5931,2026-07-14,20:43:14,Beverage,Premium Wine - Bottle,Wine Bar,3,65,195,35.1,230.1,Pending,,System,
TXN00002631,G100102,5931,2026-05-27,21:33:40,Excursion,Shore Excursion Premium,Shore Excursions,2,149,298,0,298,Pending,,System,
TXN00002632,G100102,5931,2026-08-30,08:18:29,Spa,Swedish Massage,Serenity Spa,3,159,477,85.86,562.86,Pending,,System,
TXN00002633,G100102,5931,2026-08-07,08:58:51,Shopping,Perfume,Duty Free,3,79,237,0,237,Pending,,System,
TXN00002634,G100102,5931,2026-08-18,15:09:08,Beverage,Premium Wine - Glass,Wine Bar,1,18,18,3.24,21.24,Pending,,System,
TXN00002635,G100102,5931,2026-07-03,13:33:27,Dining,Specialty Dining Cover,The Steakhouse,1,65,65,11.7,76.7,Pending,,System,
TXN00002636,G100102,5931,2026-07-02,07:35:04,Spa,Deep Tissue Massage,Serenity Spa,2,189,378,68.04,446.04,Pending,,System,
TXN00002637,G100102,5931,2026-04-29,22:06:32,Entertainment,Art Auction Piece,Art Gallery,3,350,1050,0,1050,Pending,,System,
TXN00002638,G100102,5931,2026-08-04,19:06:29,Spa,Swedish Massage,Serenity Spa,3,159,477,85.86,562.86,Pending,,System,
TXN00002639,G100102,5931,2026-09-10,14:22:16,Excursion,Shore Excursion Premium,Shore Excursions,1,149,149,0,149,Pending,,System,
TXN00002640,G100102,5931,2026-09-14,08:49:32,Communication,WiFi - Streaming Day,Guest Services,1,25,25,0,25,Pending,,System,
TXN00002641,G100102,5931,2026-04-22,09:47:42,Entertainment,Casino Credits,Casino,3,100,300,0,300,Pending,,System,
TXN00002642,G100102,5931,2026-08-14,11:50:11,Spa,Mani-Pedi Combo,Serenity Spa,2,99,198,35.64,233.64,Pending,,System,
TXN00002643,G100102,5931,2026-07-27,07:05:26,Dining,Specialty Dining Cover,Teppanyaki,1,55,55,9.9,64.9,Pending,,System,
TXN00002644,G100102,5931,2026-07-03,16:37:46,Entertainment,Art Auction Piece,Art Gallery,3,350,1050,0,1050,Pending,,System,
TXN00002645,G100102,5931,2026-08-12,20:39:51,Communication,WiFi - Social Day,Guest Services,1,15,15,0,15,Pending,,System,
TXN00002646,G100102,5931,2026-06-24,16:58:55,Dining,Specialty Dining Cover,Le Bistro,1,49,49,8.82,57.82,Pending,,System,
TXN00002647,G100102,5931,2026-06-04,12:11:05,Gratuity,Daily Gratuity,Auto-Charge,4,18,72,0,72,Pending,,System,
TXN00002648,G100102,5931,2026-09-19,14:55:43,Dining,Specialty Dining Cover,The Steakhouse,2,65,130,23.4,153.4,Pending,,System,
TXN00002649,G100102,5931,2026-05-15,19:34:01,Beverage,Cocktail - Pina Colada,Pool Bar,2,14,28,5.04,33.04,Pending,,System,
TXN00002650,G100102,5931,2026-04-19,18:07:00,Spa,Deep Tissue Massage,Serenity Spa,1,189,189,34.02,223.02,Pending,,System,
TXN00002651,G100102,5931,2026-05-31,21:29:44,Communication,WiFi - Social Day,Guest Services,3,15,45,0,45,Pending,,System,
TXN00002652,G100102,5931,2026-07-30,21:19:39,Spa,Deep Tissue Massage,Serenity Spa,2,189,378,68.04,446.04,Pending,,System,
TXN00002653,G100102,5931,2026-09-22,17:44:43,Communication,WiFi - Streaming Voyage,Guest Services,1,149,149,0,149,Pending,,System,
TXN00002654,G100102,5931,2026-07-28,15:05:08,Dining,Specialty Dining Cover,The Steakhouse,2,65,130,23.4,153.4,Pending,,System,
TXN00002655,G100102,5931,2026-05-22,06:12:07,Dining,Specialty Dining Cover,Ocean Blue,2,59,118,21.24,139.24,Pending,,System,
TXN00002656,G100102,5931,2026-04-22,12:54:01,Beverage,Premium Wine - Bottle,Wine Bar,2,65,130,23.4,153.4,Pending,,System,
TXN00002657,G100102,5931,2026-06-10,21:41:09,Excursion,Shore Excursion Premium,Shore Excursions,1,149,149,0,149,Pending,,System,
TXN00002658,G100102,5931,2026-06-18,19:53:40,Spa,Mani-Pedi Combo,Serenity Spa,1,99,99,17.82,116.82,Pending,,System,
TXN00002659,G100102,5931,2026-09-02,12:05:19,Beverage,Cocktail - Margarita,Pool Bar,2,14,28,5.04,33.04,Pending,,System,
TXN00002660,G100102,5931,2026-08-14,10:30:27,Beverage,Cocktail - Pina Colada,Pool Bar,3,14,42,7.56,49.56,Pending,,System,
TXN00002661,G100102,5931,2026-04-23,09:10:57,Beverage,Cocktail - Margarita,Pool Bar,2,14,28,5.04,33.04,Pending,,System,
TXN00002662,G100102,5931,2026-05-27,20:31:30,Shopping,Souvenir Magnet,Gift Shop,3,8.99,26.97,0,26.97,Pending,,System,
TXN00002663,G100102,5931,2026-04-23,20:37:15,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00002664,G100102,5931,2026-06-08,15:36:53,Communication,WiFi - Streaming Voyage,Guest Services,1,149,149,0,149,Pending,,System,
TXN00002665,G100102,5931,2026-07-27,07:21:00,Shopping,Souvenir Magnet,Gift Shop,3,8.99,26.97,0,26.97,Pending,,System,
TXN00002666,G100102,5931,2026-05-14,19:26:54,Entertainment,Photo Package,Photo Studio,2,149,298,0,298,Pending,,System,
TXN00002667,G100070,4152,2026-09-13,23:18:02,Shopping,Sunscreen SPF 50,Sundries,3,14.99,44.97,0,44.97,Pending,,System,
TXN00002668,G100070,4152,2026-08-20,18:31:32,Dining,Specialty Dining Cover,Le Bistro,2,49,98,17.64,115.64,Pending,,System,
TXN00002669,G100070,4152,2026-09-16,21:14:45,Shopping,Sunscreen SPF 50,Sundries,2,14.99,29.98,0,29.98,Pending,,System,
TXN00002670,G100070,4152,2026-05-03,22:01:27,Beverage,Champagne - Glass,Champagne Bar,1,22,22,3.96,25.96,Pending,,System,
TXN00002671,G100070,4152,2026-09-12,16:35:04,Beverage,Cocktail - Mojito,Pool Bar,2,14,28,5.04,33.04,Pending,,System,
TXN00002672,G100070,4152,2026-06-25,19:56:30,Gratuity,Daily Gratuity,Auto-Charge,3,18,54,0,54,Pending,,System,
TXN00002673,G100070,4152,2026-05-17,21:39:41,Spa,Deep Tissue Massage,Serenity Spa,2,189,378,68.04,446.04,Pending,,System,
TXN00002674,G100070,4152,2026-07-15,20:44:27,Excursion,Shore Excursion Group,Shore Excursions,1,69,69,0,69,Pending,,System,
TXN00002675,G100070,4152,2026-04-23,11:18:46,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00002676,G100070,4152,2026-06-06,21:22:28,Spa,Swedish Massage,Serenity Spa,1,159,159,28.62,187.62,Pending,,System,
TXN00002677,G100070,4152,2026-06-16,22:14:37,Gratuity,Daily Gratuity,Auto-Charge,3,18,54,0,54,Pending,,System,
TXN00002678,G100070,4152,2026-07-13,20:08:56,Excursion,Shore Excursion Premium,Shore Excursions,1,149,149,0,149,Pending,,System,
TXN00002679,G100070,4152,2026-07-02,18:26:53,Excursion,Shore Excursion Group,Shore Excursions,2,69,138,0,138,Pending,,System,
TXN00002680,G100070,4152,2026-07-19,21:51:54,Gratuity,Daily Gratuity,Auto-Charge,1,18,18,0,18,Pending,,System,
TXN00002681,G100070,4152,2026-05-29,12:18:44,Shopping,Gold Pendant,Jewelry Store,3,189,567,0,567,Pending,,System,
TXN00002682,G100070,4152,2026-05-10,21:08:11,Spa,Deep Tissue Massage,Serenity Spa,1,189,189,34.02,223.02,Pending,,System,
TXN00002683,G100070,4152,2026-06-08,11:38:31,Spa,Deep Tissue Massage,Serenity Spa,3,189,567,102.06,669.06,Pending,,System,
TXN00002684,G100070,4152,2026-05-13,19:31:19,Dining,Specialty Dining Cover,Ocean Blue,3,59,177,31.86,208.86,Pending,,System,
TXN00002685,G100070,4152,2026-06-17,12:35:03,Dining,Specialty Dining Cover,The Steakhouse,2,65,130,23.4,153.4,Pending,,System,
TXN00002686,G100070,4152,2026-04-22,17:56:16,Shopping,Logo T-Shirt,Gift Shop,3,34.99,104.97,0,104.97,Pending,,System,
TXN00002687,G100070,4152,2026-07-18,11:11:52,Beverage,Cocktail - Pina Colada,Pool Bar,1,14,14,2.52,16.52,Pending,,System,
TXN00002688,G100070,4152,2026-08-24,07:51:04,Shopping,Sunscreen SPF 50,Sundries,2,14.99,29.98,0,29.98,Pending,,System,
TXN00002689,G100070,4152,2026-07-13,19:07:39,Entertainment,Casino Credits,Casino,3,100,300,0,300,Pending,,System,
TXN00002690,G100070,4152,2026-06-15,09:35:14,Communication,WiFi - Streaming Voyage,Guest Services,2,149,298,0,298,Pending,,System,
TXN00002691,G100070,4152,2026-08-20,14:21:50,Gratuity,Daily Gratuity,Auto-Charge,1,18,18,0,18,Pending,,System,
TXN00002692,G100070,4152,2026-07-17,07:49:56,Shopping,Ship Model,Gift Shop,1,49.99,49.99,0,49.99,Pending,,System,
TXN00002693,G100070,4152,2026-09-07,14:57:09,Spa,Facial Treatment,Serenity Spa,3,199,597,107.46,704.46,Pending,,System,
TXN00002694,G100070,4152,2026-08-27,09:45:03,Spa,Mani-Pedi Combo,Serenity Spa,3,99,297,53.46,350.46,Pending,,System,
TXN00002695,G100070,4152,2026-08-08,20:53:48,Spa,Deep Tissue Massage,Serenity Spa,1,189,189,34.02,223.02,Pending,,System,
TXN00002696,G100070,4152,2026-05-16,09:50:39,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00002697,G100070,4152,2026-09-21,09:52:35,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00002698,G100070,4152,2026-04-28,22:06:10,Entertainment,Art Auction Piece,Art Gallery,2,350,700,0,700,Pending,,System,
TXN00002699,G100070,4152,2026-05-18,12:58:23,Gratuity,Daily Gratuity,Auto-Charge,4,18,72,0,72,Pending,,System,
TXN00002700,G100070,4152,2026-05-28,15:45:28,Shopping,Gold Pendant,Jewelry Store,3,189,567,0,567,Pending,,System,
TXN00002701,G100070,4152,2026-08-25,21:46:55,Communication,WiFi - Streaming Day,Guest Services,2,25,50,0,50,Pending,,System,
TXN00002702,G100070,4152,2026-05-13,10:41:23,Dining,Specialty Dining Cover,Ocean Blue,3,59,177,31.86,208.86,Pending,,System,
TXN00002703,G100070,4152,2026-07-12,10:07:54,Dining,Specialty Dining Cover,Teppanyaki,2,55,110,19.8,129.8,Pending,,System,
TXN00002704,G100070,4152,2026-06-08,20:26:49,Shopping,Sunscreen SPF 50,Sundries,1,14.99,14.99,0,14.99,Pending,,System,
TXN00002705,G100070,4152,2026-04-19,13:53:51,Shopping,Logo T-Shirt,Gift Shop,1,34.99,34.99,0,34.99,Pending,,System,
TXN00002706,G100070,4152,2026-08-17,16:18:32,Beverage,Premium Wine - Bottle,Wine Bar,3,65,195,35.1,230.1,Pending,,System,
TXN00002707,G100070,4152,2026-05-31,08:17:23,Spa,Deep Tissue Massage,Serenity Spa,2,189,378,68.04,446.04,Pending,,System,
TXN00002708,G100070,4152,2026-08-02,17:40:42,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00002709,G100070,4152,2026-06-19,10:48:48,Shopping,Perfume,Duty Free,3,79,237,0,237,Pending,,System,
TXN00002710,G100070,4152,2026-08-31,19:50:14,Spa,Facial Treatment,Serenity Spa,1,199,199,35.82,234.82,Pending,,System,
TXN00002711,G100070,4152,2026-05-23,19:26:58,Excursion,Shore Excursion Group,Shore Excursions,2,69,138,0,138,Pending,,System,
TXN00002712,G100070,4152,2026-07-31,20:54:33,Excursion,Shore Excursion,Shore Excursions,1,89,89,0,89,Pending,,System,
TXN00002713,G100070,4152,2026-07-19,06:28:09,Shopping,Perfume,Duty Free,3,79,237,0,237,Pending,,System,
TXN00002714,G100070,4152,2026-04-20,22:04:05,Spa,Mani-Pedi Combo,Serenity Spa,3,99,297,53.46,350.46,Pending,,System,
TXN00002715,G100070,4152,2026-07-13,16:25:49,Gratuity,Daily Gratuity,Auto-Charge,4,18,72,0,72,Pending,,System,
TXN00002716,G100070,4152,2026-05-30,19:03:25,Spa,Swedish Massage,Serenity Spa,3,159,477,85.86,562.86,Pending,,System,
TXN00002717,G100070,4152,2026-04-27,10:57:36,Shopping,Sunscreen SPF 50,Sundries,1,14.99,14.99,0,14.99,Pending,,System,
TXN00002718,G100070,4152,2026-05-02,22:18:26,Entertainment,Casino Credits,Casino,3,100,300,0,300,Pending,,System,
TXN00002719,G100070,4152,2026-07-29,23:55:19,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00002720,G100070,4152,2026-07-07,17:00:52,Communication,WiFi - Streaming Day,Guest Services,3,25,75,0,75,Pending,,System,
TXN00002721,G100070,4152,2026-06-28,22:39:58,Shopping,Logo T-Shirt,Gift Shop,3,34.99,104.97,0,104.97,Pending,,System,
TXN00002722,G100070,4152,2026-05-25,18:28:41,Communication,WiFi - Social Day,Guest Services,3,15,45,0,45,Pending,,System,
TXN00002723,G100070,4152,2026-06-09,23:39:50,Excursion,Shore Excursion Premium,Shore Excursions,2,149,298,0,298,Pending,,System,
TXN00002724,G100070,4152,2026-08-09,17:56:51,Beverage,Champagne - Glass,Champagne Bar,2,22,44,7.92,51.92,Pending,,System,
TXN00002725,G100070,4152,2026-07-30,12:56:19,Communication,WiFi - Social Day,Guest Services,3,15,45,0,45,Pending,,System,
TXN00002726,G100070,4152,2026-05-09,07:34:21,Beverage,Champagne - Glass,Champagne Bar,1,22,22,3.96,25.96,Pending,,System,
TXN00002727,G100070,4152,2026-07-26,10:33:34,Excursion,Shore Excursion Group,Shore Excursions,3,69,207,0,207,Pending,,System,
TXN00002728,G100070,4152,2026-06-29,12:05:32,Entertainment,Photo Package,Photo Studio,1,149,149,0,149,Pending,,System,
TXN00002729,G100070,4152,2026-09-06,15:33:21,Communication,WiFi - Streaming Day,Guest Services,1,25,25,0,25,Pending,,System,
TXN00002730,G100070,4152,2026-05-28,06:01:56,Gratuity,Daily Gratuity,Auto-Charge,4,18,72,0,72,Pending,,System,
TXN00002731,G100070,4152,2026-09-03,14:15:53,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00002732,G100070,4152,2026-07-04,19:32:07,Shopping,Sunscreen SPF 50,Sundries,3,14.99,44.97,0,44.97,Pending,,System,
TXN00002733,G100070,4152,2026-05-03,17:16:40,Dining,Specialty Dining Cover,Le Bistro,3,49,147,26.46,173.46,Pending,,System,
TXN00002734,G100070,4152,2026-08-25,17:07:03,Spa,Facial Treatment,Serenity Spa,1,199,199,35.82,234.82,Pending,,System,
TXN00002735,G100070,4152,2026-05-19,20:19:36,Shopping,Logo T-Shirt,Gift Shop,3,34.99,104.97,0,104.97,Pending,,System,
TXN00002736,G100070,4152,2026-04-19,20:21:15,Excursion,Shore Excursion Premium,Shore Excursions,1,149,149,0,149,Pending,,System,
TXN00002737,G100070,4152,2026-09-13,23:54:38,Spa,Deep Tissue Massage,Serenity Spa,2,189,378,68.04,446.04,Pending,,System,
TXN00002738,G100070,4152,2026-06-16,17:19:18,Spa,Mani-Pedi Combo,Serenity Spa,2,99,198,35.64,233.64,Pending,,System,
TXN00002739,G100070,4152,2026-09-11,10:45:24,Gratuity,Daily Gratuity,Auto-Charge,2,18,36,0,36,Pending,,System,
TXN00002740,G100070,4152,2026-08-29,13:06:20,Gratuity,Daily Gratuity,Auto-Charge,3,18,54,0,54,Pending,,System,
TXN00002741,G100121,4161,2026-09-14,12:52:49,Beverage,Espresso Martini,Atrium Bar,2,16,32,5.76,37.76,Pending,,System,
TXN00002742,G100121,4161,2026-07-19,20:06:09,Communication,WiFi - Streaming Voyage,Guest Services,3,149,447,0,447,Pending,,System,
TXN00002743,G100121,4161,2026-08-04,19:05:05,Spa,Deep Tissue Massage,Serenity Spa,3,189,567,102.06,669.06,Pending,,System,
TXN00002744,G100121,4161,2026-05-03,19:56:08,Excursion,Shore Excursion Group,Shore Excursions,2,69,138,0,138,Pending,,System,
TXN00002745,G100121,4161,2026-08-17,12:28:04,Beverage,Premium Wine - Glass,Wine Bar,1,18,18,3.24,21.24,Pending,,System,
TXN00002746,G100121,4161,2026-07-21,22:25:37,Shopping,Logo T-Shirt,Gift Shop,3,34.99,104.97,0,104.97,Pending,,System,
TXN00002747,G100121,4161,2026-09-08,22:49:25,Communication,WiFi - Social Day,Guest Services,1,15,15,0,15,Pending,,System,
TXN00002748,G100121,4161,2026-06-24,21:40:27,Communication,WiFi - Social Day,Guest Services,1,15,15,0,15,Pending,,System,
TXN00002749,G100121,4161,2026-08-08,21:46:26,Spa,Swedish Massage,Serenity Spa,1,159,159,28.62,187.62,Pending,,System,
TXN00002750,G100121,4161,2026-05-29,10:32:08,Shopping,Ship Model,Gift Shop,2,49.99,99.98,0,99.98,Pending,,System,
TXN00002751,G100121,4161,2026-08-20,20:08:45,Beverage,Craft Beer,Sports Bar,3,9,27,4.86,31.86,Pending,,System,
TXN00002752,G100121,4161,2026-08-27,22:07:44,Excursion,Shore Excursion Premium,Shore Excursions,2,149,298,0,298,Pending,,System,
TXN00002753,G100121,4161,2026-06-11,20:30:02,Entertainment,Photo Package,Photo Studio,3,149,447,0,447,Pending,,System,
TXN00002754,G100121,4161,2026-05-28,23:23:58,Dining,Specialty Dining Cover,The Steakhouse,2,65,130,23.4,153.4,Pending,,System,
TXN00002755,G100121,4161,2026-05-18,19:07:07,Excursion,Shore Excursion Group,Shore Excursions,1,69,69,0,69,Pending,,System,
TXN00002756,G100121,4161,2026-07-21,15:02:33,Dining,Specialty Dining Cover,The Steakhouse,1,65,65,11.7,76.7,Pending,,System,
TXN00002757,G100121,4161,2026-05-27,09:23:19,Entertainment,Casino Credits,Casino,2,100,200,0,200,Pending,,System,
TXN00002758,G100121,4161,2026-07-22,15:18:31,Excursion,Shore Excursion,Shore Excursions,2,89,178,0,178,Pending,,System,
TXN00002759,G100121,4161,2026-04-25,10:09:50,Gratuity,Daily Gratuity,Auto-Charge,4,18,72,0,72,Pending,,System,
TXN00002760,G100121,4161,2026-09-15,19:03:59,Shopping,Perfume,Duty Free,1,79,79,0,79,Pending,,System,
TXN00002761,G100121,4161,2026-07-05,15:13:11,Communication,WiFi - Streaming Voyage,Guest Services,2,149,298,0,298,Pending,,System,
TXN00002762,G100121,4161,2026-08-21,06:07:35,Gratuity,Daily Gratuity,Auto-Charge,4,18,72,0,72,Pending,,System,
TXN00002763,G100121,4161,2026-07-16,08:55:02,Shopping,Designer Watch,Luxury Boutique,2,299,598,0,598,Pending,,System,
TXN00002764,G100121,4161,2026-08-02,21:36:19,Dining,Specialty Dining Cover,Ocean Blue,3,59,177,31.86,208.86,Pending,,System,
